status,comments,hour,photo,age,shares,link,likes,video,type,day,str_length,newlines
0,32,18,0,1323801153,56,1,84,0,4,1,169,0
0,13,17,0,1323796068,62,1,118,0,4,1,14,0
0,65,16,0,1323792409,107,1,262,0,4,1,96,0
0,14,15,0,1323789786,30,1,121,0,4,1,13,0
0,27,23,0,1323733158,85,1,241,0,4,0,101,0
0,37,20,0,1323720132,100,1,169,0,4,0,14,0
0,26,19,0,1323717166,74,1,123,0,4,0,55,0
0,72,16,0,1323708893,116,1,266,0,4,0,14,0
0,12,15,0,1323703152,64,1,134,0,4,0,14,0
0,94,14,0,1323700186,283,1,681,0,4,0,14,0
1,74,17,0,1323452458,1,0,63,0,4,4,145,0
0,9,17,0,1323450997,65,1,125,0,4,4,14,0
0,39,20,0,1323376415,81,1,69,0,4,3,14,0
0,32,00,0,1323302655,145,1,272,0,4,3,14,0
0,133,23,0,1323300793,56,1,108,0,4,2,14,0
0,92,17,1,1323278504,353,0,636,0,3,2,121,0
0,21,16,0,1323274874,32,1,96,0,4,2,14,0
0,17,14,0,1323267661,151,1,213,0,4,2,14,0
0,64,19,0,1323199114,42,1,72,0,4,1,173,0
0,71,17,0,1323193473,141,1,123,0,4,1,166,0
0,84,15,0,1323183872,348,1,178,0,4,1,14,0
0,32,17,0,1323106818,76,1,221,0,4,0,265,0
0,181,15,0,1322841391,139,1,172,0,4,4,76,0
0,83,15,0,1322838508,105,1,190,0,4,4,120,0
0,119,18,0,1322765398,125,1,192,0,4,3,129,0
0,14,18,0,1322762413,64,1,109,0,4,3,123,0
0,81,22,0,1322692998,36,1,75,0,4,2,74,0
0,38,21,0,1322688298,108,1,321,0,4,2,14,0
0,11,19,0,1322682228,37,1,93,0,4,2,14,0
0,21,17,0,1322673224,75,1,126,0,4,2,14,0
0,13,16,0,1322671824,91,1,164,0,4,2,127,0
0,22,21,0,1322603103,85,1,135,0,4,1,14,0
0,50,19,0,1322596258,47,1,126,0,4,1,13,0
0,59,19,0,1322593954,67,1,119,0,4,1,14,0
0,62,17,0,1322588913,36,1,89,0,4,1,13,0
0,22,16,0,1322585634,240,1,316,0,4,1,14,0
0,11,15,0,1322581924,50,1,87,0,4,1,14,0
0,39,03,0,1322537938,118,1,197,0,4,1,13,0
0,69,23,0,1322522537,274,1,320,0,4,0,153,0
0,24,19,0,1322509912,65,1,117,0,4,0,121,0
0,220,16,0,1322498408,104,1,619,0,4,0,14,0
0,42,15,0,1322494992,58,1,229,0,4,0,116,0
0,17,14,0,1322490980,33,1,68,0,4,0,13,0
0,1089,16,0,1322151571,49,1,107,0,4,3,14,0
0,81,20,0,1321992142,134,1,225,0,4,1,13,0
0,76,18,0,1321987617,76,1,214,0,4,1,13,0
0,39,18,0,1321984852,27,1,101,0,4,1,14,0
0,19,15,0,1321976869,2,1,56,0,4,1,80,0
0,40,04,0,1321937291,40,1,80,0,4,1,14,0
0,33,22,0,1321915671,159,1,155,0,4,0,14,0
0,25,16,0,1321893636,32,1,87,0,4,0,14,0
0,27,14,0,1321887331,93,1,98,0,4,0,75,0
0,43,16,0,1321806314,107,1,170,0,4,6,14,0
0,56,16,0,1321720573,276,1,330,0,4,5,14,0
0,11,15,0,1321715954,53,1,80,0,4,5,16,0
0,58,23,0,1321657360,24,1,84,0,4,4,14,0
0,89,21,0,1321650891,38,1,92,0,4,4,13,0
1,29,20,0,1321646483,14,0,88,0,4,4,222,0
0,15,18,0,1321642627,22,1,58,0,4,4,13,0
0,62,17,0,1321635784,24,1,88,0,4,4,13,0
0,70,15,0,1321631421,22,1,74,0,4,4,200,0
0,45,14,0,1321626870,54,1,58,0,4,4,135,0
0,27,20,0,1321562812,32,1,92,0,4,3,13,0
0,10,18,0,1321553159,30,1,75,0,4,3,56,0
0,12,15,0,1321544195,129,1,189,0,4,3,115,0
0,79,14,0,1321540928,57,1,148,0,4,3,13,0
0,22,21,0,1321478363,63,1,92,0,4,2,67,0
0,79,18,0,1321467503,166,1,193,0,4,2,14,0
0,56,17,0,1321463314,59,1,76,0,4,2,13,0
0,18,14,0,1321454570,53,1,94,0,4,2,67,0
0,112,22,0,1321394509,109,1,394,0,4,1,165,0
0,30,21,0,1321391131,48,1,112,0,4,1,14,0
0,52,19,0,1321386377,276,1,136,0,4,1,13,0
0,32,18,0,1321381555,67,1,99,0,4,1,14,0
0,10,17,0,1321378377,80,1,141,0,4,1,60,0
0,16,15,0,1321369741,42,1,107,0,4,1,148,0
0,68,12,0,1321361470,72,1,292,0,4,1,14,0
0,80,22,0,1321308443,68,1,125,0,4,0,13,0
0,207,19,0,1321299338,65,1,81,0,4,0,95,0
0,87,18,0,1321293745,54,1,185,0,4,0,14,0
0,41,16,0,1321287512,49,1,97,0,4,0,13,0
0,44,15,0,1321283038,59,1,150,0,4,0,105,0
0,85,04,0,1321243796,98,1,223,0,4,0,185,0
0,39,22,0,1321049519,36,1,135,0,4,4,13,0
0,137,19,0,1321040030,44,1,86,0,4,4,13,0
0,202,17,0,1321034122,35,1,250,0,4,4,105,0
1,15,17,0,1321032393,2,0,62,0,4,4,202,0
0,30,14,0,1321021018,78,1,135,0,4,4,96,0
0,10,22,0,1320963265,24,1,63,0,4,3,59,0
0,60,20,0,1320956736,53,1,94,0,4,3,14,0
0,41,18,0,1320948669,64,1,138,0,4,3,156,0
0,15,14,0,1320935512,27,1,57,0,4,3,14,0
0,60,23,0,1320883066,93,1,130,0,4,2,14,0
0,85,21,0,1320874604,110,1,133,0,4,2,129,0
0,33,18,0,1320864833,99,1,160,0,4,2,14,0
0,27,16,0,1320855677,55,1,92,0,4,2,14,0
0,13,14,0,1320850707,64,1,76,0,4,2,14,0
0,32,22,0,1320791505,45,1,120,0,4,1,139,0
0,17,21,0,1320786201,38,1,115,0,4,1,14,0
0,31,19,0,1320779268,51,1,105,0,4,1,133,0
0,66,18,0,1320776110,155,1,221,0,4,1,13,0
0,52,17,0,1320771626,102,1,144,0,4,1,37,0
1,49,16,0,1320769203,166,0,403,0,4,1,41,0
0,53,15,0,1320765079,64,1,109,0,4,1,116,0
0,43,00,0,1320713166,231,1,242,0,4,1,14,0
0,70,21,0,1320701178,104,1,184,0,4,0,13,0
0,75,20,0,1320699427,125,1,156,0,4,0,13,0
0,21,17,0,1320686868,52,1,123,0,4,0,14,0
0,36,15,0,1320681019,372,1,246,0,4,0,90,0
0,138,14,0,1320675638,179,1,211,0,4,0,167,0
0,58,20,0,1320437385,60,1,174,0,4,4,113,0
1,38,17,0,1320429459,14,0,78,0,4,4,149,0
0,39,16,0,1320425591,140,1,220,0,4,4,13,0
0,56,15,0,1320422298,119,1,73,0,4,4,14,0
0,40,14,0,1320418243,75,1,147,0,4,4,68,0
0,31,14,0,1320417122,27,1,73,0,4,4,14,0
0,71,23,0,1320363268,122,1,205,0,4,3,13,0
0,11,23,0,1320362445,46,1,106,0,4,3,106,0
0,24,20,0,1320353869,52,1,83,0,4,3,14,0
0,18,18,0,1320345137,62,1,143,0,4,3,14,0
0,32,14,0,1320330144,72,1,121,0,4,3,114,0
0,20,12,0,1320324902,53,1,131,0,4,3,281,0
0,35,22,0,1320271633,138,1,241,0,4,2,14,0
0,60,18,0,1320260350,99,1,76,0,4,2,81,0
0,40,16,0,1320251416,62,1,113,0,4,2,172,0
0,14,16,0,1320249823,29,1,63,0,4,2,14,0
0,15,15,0,1320246390,62,1,113,0,4,2,14,0
0,23,13,0,1320241729,41,1,101,0,4,2,91,0
0,44,16,0,1320166638,52,1,129,0,4,1,136,0
0,42,16,0,1320163482,162,1,241,0,4,1,14,0
0,115,15,0,1320162425,238,1,460,0,4,1,140,0
0,86,13,0,1320154951,31,1,164,0,4,1,13,0
0,28,23,0,1320103285,51,1,176,0,4,0,13,0
0,39,18,0,1320086143,55,1,106,0,4,0,13,0
0,173,17,0,1320081439,221,1,566,0,4,0,13,0
0,27,15,0,1320075783,51,1,96,0,4,0,65,0
0,38,18,0,1319913394,199,1,289,0,4,5,14,0
0,33,22,0,1319841163,49,1,105,0,4,4,14,0
1,27,16,0,1319818058,4,0,93,0,4,4,206,0
0,68,13,0,1319808066,133,1,311,0,4,4,145,0
0,51,04,0,1319777842,63,1,317,0,4,4,14,0
0,52,20,0,1319746412,34,1,108,0,4,3,14,0
0,49,17,0,1319737757,54,1,103,0,4,3,101,0
0,44,15,0,1319731053,105,1,203,0,4,3,13,0
0,32,15,0,1319728695,77,1,168,0,4,3,125,0
0,6,13,0,1319723908,68,1,130,0,4,3,57,0
0,43,23,0,1319670958,60,1,141,0,4,2,14,0
0,51,17,0,1319651399,321,1,237,0,4,2,67,0
0,17,13,0,1319636487,135,1,207,0,4,2,52,0
0,69,20,0,1319574477,177,1,318,0,4,1,14,0
0,71,18,0,1319567186,56,1,103,0,4,1,126,0
0,19,17,0,1319563726,4,1,55,0,4,1,129,0
0,34,16,0,1319560679,70,1,332,0,4,1,147,0
0,60,01,0,1319506644,47,1,165,0,4,1,14,0
0,13,19,0,1319486160,60,1,154,0,4,0,14,0
0,27,17,0,1319477252,35,1,104,0,4,0,150,0
0,137,15,0,1319470128,114,1,132,0,4,0,126,0
0,11,13,0,1319463663,26,1,89,0,4,0,14,0
0,28,13,0,1319290573,194,1,335,0,4,5,14,0
0,21,20,0,1319228914,23,1,61,0,4,4,14,0
1,7,18,0,1319223471,3,0,90,0,4,4,164,0
0,109,16,0,1319216298,150,1,430,0,4,4,179,0
0,45,15,0,1319209482,33,1,65,0,4,4,14,0
0,54,22,0,1319150197,170,1,150,0,4,3,86,0
0,110,19,0,1319139079,134,1,378,0,4,3,14,0
0,46,13,0,1319116887,112,1,229,0,4,3,14,0
0,272,12,0,1319113691,195,1,235,0,4,3,62,0
0,67,19,0,1319051540,305,1,388,0,4,2,14,0
0,97,14,0,1319036131,173,1,186,0,4,2,116,0
0,54,13,0,1319032281,63,1,157,0,4,2,13,0
0,40,22,0,1318976004,51,1,190,0,4,1,14,0
0,19,20,0,1318970754,80,1,193,0,4,1,14,0
0,18,16,0,1318954384,71,1,112,0,4,1,58,0
0,22,15,0,1318951276,32,1,65,0,4,1,14,0
0,68,13,0,1318944585,34,1,195,0,4,1,14,0
0,20,22,0,1318891966,26,1,102,0,4,0,14,0
0,73,21,0,1318887849,153,1,161,0,4,0,13,0
0,1815,18,0,1318874850,82,1,160,0,4,0,14,0
0,54,14,0,1318863365,67,1,144,0,4,0,14,0
0,50,13,0,1318858795,89,1,291,0,4,0,14,0
0,83,21,0,1318799829,44,1,154,0,4,6,13,0
0,50,16,0,1318695015,220,1,400,0,4,5,92,0
0,49,20,0,1318624912,99,1,222,0,4,4,14,0
0,39,19,0,1318620896,64,1,119,0,4,4,127,0
0,26,15,0,1318606711,76,1,172,0,4,4,13,0
0,16,12,0,1318594609,54,1,219,0,4,4,14,0
0,130,11,0,1318590520,64,1,219,0,4,4,215,0
0,21,19,0,1318535019,71,1,129,0,4,3,13,0
0,73,18,0,1318528851,63,1,179,0,4,3,13,0
0,43,16,0,1318523346,40,1,123,0,4,3,118,0
0,44,14,0,1318516798,79,1,141,0,4,3,135,0
0,69,13,0,1318513727,56,1,169,0,4,3,14,0
0,15,20,0,1318451412,42,1,124,0,4,2,13,0
0,32,19,0,1318446970,66,1,210,0,4,2,14,0
0,9,15,0,1318434913,31,1,78,0,4,2,155,0
0,16,14,0,1318429727,55,1,109,0,4,2,14,0
0,82,13,0,1318426562,266,1,207,0,4,2,248,0
0,21,03,0,1318389149,70,1,187,0,4,2,14,0
0,41,19,0,1318362188,34,1,87,0,4,1,14,0
0,24,17,0,1318352721,235,1,255,0,4,1,55,0
0,42,14,0,1318345104,149,1,317,0,4,1,138,0
0,45,00,0,1318292167,31,1,105,0,4,1,14,0
0,58,20,0,1318279498,73,1,332,0,4,0,14,0
0,29,20,0,1318278136,164,1,283,0,4,0,14,0
0,23,19,0,1318276675,26,1,75,0,4,0,13,0
0,24,18,0,1318272633,42,1,134,0,4,0,170,0
0,32,14,0,1318258526,84,1,128,0,4,0,14,0
0,78,13,0,1318254756,65,1,219,0,4,0,114,0
0,32,14,0,1318085978,48,1,178,0,4,5,14,0
0,86,21,0,1318021593,58,1,260,0,4,4,217,0
0,31,19,0,1318016627,59,1,212,0,4,4,14,0
0,206,16,0,1318003476,45,1,533,0,4,4,293,0
0,25,14,0,1317998609,108,1,168,0,4,4,14,0
0,41,12,0,1317989763,27,1,159,0,4,4,185,0
0,210,21,0,1317936467,92,1,326,0,4,3,156,0
0,80,16,0,1317919474,165,1,249,0,4,3,53,0
0,73,14,0,1317911341,45,1,114,0,4,3,287,0
0,89,13,0,1317906261,135,1,1477,0,4,3,905,2
0,51,04,0,1317874498,239,1,786,0,4,3,14,0
0,53,03,0,1317872632,185,1,758,0,4,3,120,0
0,64,01,0,1317866353,545,1,1049,0,4,3,63,0
0,104,00,0,1317861743,642,1,1303,0,4,3,110,0
0,336,23,0,1317859055,1140,1,1083,0,4,2,67,0
0,49,20,0,1317847865,34,1,126,0,4,2,14,0
0,26,19,0,1317843997,87,1,162,0,4,2,14,0
0,304,16,0,1317832698,100,1,730,0,4,2,225,0
0,40,14,0,1317825029,74,1,122,0,4,2,115,0
0,77,02,0,1317780757,68,1,126,0,4,2,14,0
0,44,22,0,1317766038,83,1,170,0,4,1,59,0
0,36,17,0,1317747745,64,1,190,0,4,1,130,0
0,61,15,0,1317743648,26,1,141,0,4,1,14,0
0,51,14,0,1317738708,107,1,143,0,4,1,177,0
0,102,20,0,1317674271,121,1,505,0,4,0,14,0
0,84,19,0,1317671145,126,1,190,0,4,0,14,0
0,40,18,0,1317668108,67,1,134,0,4,0,14,0
0,15,15,0,1317655889,49,1,109,0,4,0,13,0
0,66,11,0,1317642370,95,1,197,0,4,0,120,0
0,17,13,0,1317476416,64,1,138,0,4,5,14,0
0,22,17,0,1317404868,37,1,107,0,4,4,72,0
0,30,16,0,1317398614,70,1,150,0,4,4,14,0
0,116,14,0,1317391438,122,1,541,0,4,4,14,0
0,237,03,0,1317351996,244,1,157,0,4,4,52,0
0,57,21,0,1317331205,117,1,94,0,4,3,13,0
0,27,14,0,1317218771,125,1,275,0,4,2,217,2
0,85,22,0,1317162065,140,1,386,0,4,1,270,0
0,48,04,0,1317096953,132,1,203,0,4,1,14,0
0,80,15,0,1316704572,104,1,169,0,4,3,125,0
0,38,13,0,1316697330,66,1,102,0,4,3,14,0
0,55,11,0,1316690889,162,1,282,0,4,3,14,0
0,13,00,0,1316649832,50,1,113,0,4,3,70,0
0,34,18,0,1316630106,70,1,112,0,4,2,13,0
0,85,16,0,1316621718,71,1,348,0,4,2,14,0
0,20,13,0,1316611382,61,1,124,0,4,2,14,0
0,66,20,0,1316552030,43,1,202,0,4,1,205,0
0,109,20,0,1316550213,106,1,286,0,4,1,46,0
0,31,18,0,1316541764,52,1,163,0,4,1,14,0
0,80,16,0,1316537523,152,1,113,0,4,1,14,0
1,48,13,0,1316525560,40,0,346,0,2,1,162,2
0,34,19,0,1316459927,49,1,113,0,4,0,13,0
0,232,17,0,1316455001,109,1,349,0,4,0,14,0
0,119,15,0,1316445102,107,1,486,0,4,0,211,0
0,190,13,0,1316438752,55,1,101,0,4,0,109,0
0,55,20,0,1316204261,55,1,274,0,4,4,73,0
0,13,18,0,1316198907,24,1,86,0,4,4,14,0
1,4,15,0,1316188432,2,0,52,0,4,4,128,0
0,68,15,0,1316187586,78,1,120,0,4,4,143,0
0,24,14,0,1316182111,64,1,95,0,4,4,147,0
0,40,21,0,1316121392,24,1,95,0,4,3,14,0
0,29,18,0,1316110594,210,1,315,0,4,3,250,0
0,14,17,0,1316107449,28,1,93,0,4,3,14,0
0,37,14,0,1316097880,73,1,121,0,4,3,14,0
0,45,21,0,1316037591,33,1,133,0,4,2,27,0
0,15,21,0,1316035282,60,1,123,0,4,2,14,0
0,1,20,0,1316031660,12,1,55,0,4,2,13,0
0,34,16,0,1316019130,107,1,200,0,4,2,107,0
0,9,15,0,1316014332,6,1,51,0,4,2,114,0
0,6,14,0,1316009556,0,1,128,0,4,2,138,0
0,95,21,0,1315947813,0,1,129,0,4,1,14,0
0,63,18,0,1315938561,1,1,141,0,4,1,132,0
0,15,17,0,1315934027,0,1,91,0,4,1,248,0
0,132,16,0,1315931540,0,1,114,0,4,1,137,0
0,29,15,0,1315928379,1,1,92,0,4,1,121,0
0,40,00,0,1315873737,0,1,88,0,4,1,107,0
0,27,20,0,1315858713,0,1,143,0,4,0,123,0
0,20,16,0,1315846399,0,1,209,0,4,0,14,0
0,13,15,0,1315841577,2,1,150,0,4,0,126,0
0,8,14,0,1315836699,0,1,114,0,4,0,71,0
0,67,17,0,1315762791,2,1,757,0,4,6,13,0
0,20,15,0,1315755670,0,1,143,0,4,6,111,0
0,76,14,0,1315751339,0,1,501,0,4,6,13,0
0,16,16,0,1315586587,0,1,66,0,4,4,138,0
0,31,14,0,1315576910,0,1,137,0,4,4,45,0
0,66,02,0,1315536236,0,1,86,0,4,4,14,0
0,6,21,0,1315516772,0,1,107,0,4,3,152,0
0,137,20,0,1315512894,0,1,201,0,4,3,133,0
0,17,19,0,1315508910,0,1,117,0,4,3,58,0
0,51,16,0,1315498654,1,1,209,0,4,3,134,0
0,17,22,0,1315434738,1,1,149,0,4,2,70,0
0,16,16,0,1315412899,0,1,117,0,4,2,127,0
0,38,13,0,1315403978,0,1,86,0,4,2,188,0
0,57,13,0,1315401170,0,1,71,0,4,2,99,0
0,37,19,0,1315336481,0,1,116,0,4,1,14,0
0,23,15,0,1315322055,0,1,279,0,4,1,152,0
0,25,14,0,1315319046,0,1,135,0,4,1,128,0
0,27,17,0,1315070614,0,1,174,0,4,5,83,0
0,40,23,0,1315005899,0,1,138,0,4,4,98,0
0,10,22,0,1315002652,0,1,71,0,4,4,217,1
1,39,19,0,1314992871,0,0,62,0,4,4,191,0
0,22,18,0,1314987351,0,1,108,0,4,4,230,0
0,28,16,0,1314981264,0,1,93,0,4,4,177,0
0,87,15,0,1314977971,0,1,315,0,4,4,166,0
0,29,14,0,1314974988,0,1,94,0,4,4,137,0
0,80,12,0,1314968229,0,1,127,0,4,4,115,0
0,19,18,0,1314902259,0,1,105,0,4,3,125,0
1,34,17,0,1314899500,0,0,205,0,4,3,211,0
0,30,15,0,1314892547,0,1,63,0,4,3,192,0
0,21,14,0,1314888506,0,1,194,0,4,3,209,0
0,29,13,0,1314885444,0,1,180,0,4,3,88,0
0,190,13,0,1314882965,0,1,154,0,4,3,251,0
0,142,21,1,1314824491,62,0,622,0,4,2,223,0
0,13,20,0,1314822980,0,1,123,0,4,2,131,0
0,22,19,0,1314820128,0,1,53,0,4,2,204,0
0,5,19,0,1314817608,0,1,62,0,4,2,160,0
0,38,18,0,1314813952,0,1,108,0,4,2,103,0
0,47,17,0,1314810605,0,1,113,0,4,2,125,0
0,65,15,0,1314805004,0,1,148,0,4,2,224,0
0,37,15,0,1314803194,0,1,157,0,4,2,24,0
0,52,14,0,1314801718,0,1,108,0,4,2,161,0
0,68,21,0,1314741515,0,1,280,0,4,1,153,0
0,10,18,0,1314730177,0,1,78,0,4,1,145,0
0,84,16,0,1314721725,0,1,135,0,4,1,174,0
0,28,15,0,1314718664,0,1,149,0,4,1,169,0
0,60,14,0,1314714105,0,1,98,0,4,1,118,0
0,259,20,0,1314651160,0,1,180,0,4,0,162,0
0,76,18,0,1314643833,0,1,364,0,4,0,317,0
0,32,17,0,1314639777,0,1,84,0,4,0,88,0
0,31,16,0,1314633713,0,1,96,0,4,0,137,0
0,15,14,0,1314628922,0,1,90,0,4,0,236,2
0,37,14,0,1314627111,0,1,78,0,4,0,170,0
0,37,15,0,1314547141,0,1,178,0,4,6,118,0
0,11,17,0,1314466057,0,1,94,0,4,5,126,0
0,41,13,0,1314451704,0,1,257,0,4,5,131,0
0,37,16,0,1314376833,0,1,203,0,4,4,133,0
0,50,16,0,1314375792,0,1,67,0,4,4,192,0
0,65,03,0,1314241473,0,1,767,0,4,3,13,0
0,64,16,0,1314029851,0,1,318,0,4,0,104,0
0,40,16,0,1313856892,0,1,134,0,4,5,181,0
0,55,15,0,1313853763,0,1,391,0,4,5,329,0
0,24,17,0,1313776601,0,1,125,0,4,4,76,0
0,60,17,0,1313773954,0,1,92,0,4,4,112,0
0,358,16,0,1313771302,0,1,511,0,4,4,281,0
0,36,14,0,1313763462,0,1,190,0,4,4,148,0
1,154,20,0,1313700809,0,0,116,0,2,3,197,0
0,70,20,0,1313697888,0,1,103,0,4,3,116,0
0,9,18,0,1313691680,0,1,86,0,4,3,79,0
0,50,16,0,1313683658,0,1,87,0,4,3,110,0
0,70,22,1,1313618888,14,0,160,0,4,2,280,0
0,16,20,0,1313612889,0,1,86,0,4,2,81,0
0,134,18,0,1313604905,0,1,343,0,4,2,320,0
0,26,15,0,1313595261,0,1,142,0,4,2,82,0
0,233,02,0,1313549230,0,1,1307,0,4,2,13,0
0,177,18,0,1313518303,0,1,206,0,4,1,276,0
0,21,16,0,1313510932,0,1,113,0,4,1,142,0
0,19,14,0,1313504766,0,1,88,0,4,1,141,0
0,73,21,0,1313442174,0,1,345,0,4,0,87,0
1,135,19,0,1313435070,0,0,133,0,2,0,288,0
0,33,16,0,1313426273,0,1,142,0,4,0,109,0
0,54,14,0,1313420006,0,1,415,0,4,0,107,0
0,286,21,0,1313184688,0,1,101,0,4,4,59,0
0,68,18,0,1313173480,0,1,335,0,4,4,14,0
0,49,17,0,1313171520,0,1,136,0,4,4,14,0
1,36,16,0,1313168380,0,0,64,0,4,4,144,0
0,147,14,0,1313157900,0,1,101,0,4,4,77,0
0,43,17,0,1313083833,0,1,136,0,4,3,182,0
0,83,16,0,1313079935,0,1,118,0,4,3,67,0
0,39,15,0,1313074955,0,1,128,0,4,3,57,0
0,23,20,0,1313008110,0,1,72,0,4,2,105,0
0,66,18,0,1312999895,0,1,353,0,4,2,85,0
0,16,16,0,1312993268,0,1,90,0,4,2,13,0
0,148,14,0,1312986433,0,1,157,0,4,2,72,0
0,42,01,0,1312941202,0,1,245,0,4,2,117,0
0,29,21,0,1312924802,0,1,116,0,4,1,131,0
0,76,21,0,1312924144,0,1,191,0,4,1,14,0
0,53,20,0,1312920216,0,1,182,0,4,1,140,0
0,132,13,0,1312897417,0,1,274,0,4,1,163,0
0,45,22,0,1312843194,0,1,259,0,4,0,12,0
0,116,21,0,1312839848,0,1,189,0,4,0,136,0
0,69,19,0,1312832675,0,1,68,0,4,0,14,0
0,56,18,0,1312829736,0,1,204,0,4,0,138,0
0,33,17,0,1312825290,0,1,73,0,4,0,137,0
0,41,15,0,1312817079,0,1,185,0,4,0,66,0
0,73,14,0,1312812468,0,1,117,0,4,0,175,0
0,83,16,0,1312734343,0,1,911,0,4,6,189,0
0,472,00,0,1312591506,0,1,308,0,4,5,163,0
0,69,21,0,1312580321,0,1,105,0,4,4,205,0
1,42,20,0,1312574691,0,0,103,0,4,4,260,0
0,37,18,0,1312570216,0,1,59,0,4,4,248,0
0,43,17,0,1312565676,0,1,93,0,4,4,206,0
1,16,16,0,1312562431,0,0,65,0,4,4,158,0
1,117,15,0,1312559614,0,0,82,0,2,4,353,1
1,64,15,0,1312558642,0,0,73,0,4,4,187,0
0,73,15,0,1312557486,0,1,131,0,4,4,205,0
1,124,13,0,1312551425,0,0,450,0,2,4,102,0
1,111,12,0,1312547483,0,0,273,0,2,4,132,0
0,26,12,0,1312546509,0,1,80,0,4,4,162,0
0,23,11,0,1312544227,0,1,84,0,4,4,228,0
0,24,04,1,1312518537,19,0,118,0,4,4,220,0
0,37,01,0,1312508026,0,1,103,0,4,4,203,0
1,218,00,0,1312505138,0,0,197,0,4,4,208,0
0,81,23,0,1312501234,0,1,95,0,4,3,207,0
0,144,21,0,1312495037,0,1,227,0,4,3,137,0
0,178,20,0,1312488880,0,1,152,0,4,3,165,0
1,58,19,0,1312487285,0,0,208,0,2,3,110,0
0,8,16,0,1312476583,0,1,64,0,4,3,176,0
0,10,14,0,1312468684,0,1,91,0,4,3,272,0
0,15,14,0,1312467086,0,1,56,0,4,3,261,0
0,13,12,0,1312462568,0,1,51,0,4,3,144,0
1,112,11,0,1312458606,0,0,415,0,4,3,108,0
0,49,03,1,1312430175,17,0,428,0,3,3,214,0
0,47,23,0,1312412414,0,1,105,0,4,2,243,0
0,103,21,0,1312405799,0,1,132,0,4,2,164,0
1,61,20,0,1312401891,0,0,173,0,4,2,187,0
0,19,19,0,1312399097,0,1,78,0,4,2,191,0
0,15,18,0,1312397135,0,1,50,0,4,2,308,0
0,40,17,0,1312392907,0,1,151,0,4,2,244,1
0,21,15,0,1312387015,0,1,78,0,4,2,274,0
0,82,14,0,1312381923,0,1,115,0,4,2,252,0
0,20,13,0,1312379498,0,1,57,0,4,2,264,0
0,62,12,0,1312375655,0,1,124,0,4,2,104,0
0,18,11,0,1312371323,0,1,83,0,4,2,270,0
0,115,04,1,1312344718,88,0,804,0,4,2,292,0
0,114,01,0,1312334513,0,1,157,0,4,2,223,0
0,17,23,0,1312327172,0,1,150,0,4,1,185,0
0,31,21,0,1312318831,0,1,122,0,4,1,258,0
1,114,20,0,1312316047,0,0,108,0,4,1,159,0
0,14,19,0,1312314064,0,1,64,0,4,1,208,0
0,62,18,0,1312309839,0,1,104,0,4,1,180,0
0,43,16,0,1312303185,0,1,114,0,4,1,253,0
0,21,13,0,1312292980,0,1,75,0,4,1,278,0
1,80,12,0,1312289227,0,0,99,0,4,1,155,0
0,21,11,0,1312284485,0,1,184,0,4,1,210,0
0,42,03,1,1312257244,18,0,185,0,4,1,163,0
0,60,02,0,1312253523,0,1,127,0,4,1,217,0
0,56,23,0,1312240182,0,1,137,0,4,0,257,0
1,36,23,0,1312240084,0,0,420,0,2,0,204,0
0,24,22,0,1312239092,0,1,59,0,4,0,119,0
0,13,22,0,1312237492,0,1,55,0,4,0,14,0
0,71,21,0,1312232573,0,1,224,0,4,0,259,0
0,70,20,0,1312229079,0,1,175,0,4,0,197,0
0,41,18,0,1312225168,0,1,113,0,4,0,153,0
0,103,17,0,1312218642,0,1,191,0,4,0,207,0
0,68,15,0,1312213838,0,1,99,0,4,0,228,0
0,15,14,0,1312207565,0,1,137,0,4,0,207,0
0,55,12,0,1312203481,0,1,76,0,4,0,164,0
0,15,03,0,1312171126,0,1,73,0,4,0,66,0
0,131,00,0,1312159838,0,1,319,0,4,0,246,0
0,67,23,0,1312155612,0,1,195,0,4,6,218,0
0,103,21,0,1312147960,0,1,150,0,4,6,307,0
0,26,20,0,1312143014,0,1,103,0,4,6,228,0
0,141,17,0,1312132167,0,1,228,0,4,6,295,0
0,53,14,0,1312123816,0,1,248,0,4,6,150,0
0,16,23,0,1312068204,0,1,148,0,4,5,196,0
0,114,19,0,1312053142,0,1,199,0,4,5,183,0
1,54,17,0,1312047100,0,0,99,0,4,5,146,0
0,13,16,0,1312042420,0,1,122,0,4,5,174,0
0,131,00,0,1311986886,0,1,180,0,4,5,148,0
0,37,22,0,1311978340,0,1,98,0,4,4,124,0
0,35,22,0,1311978197,0,1,71,0,4,4,180,0
0,32,21,0,1311976765,0,1,46,0,4,4,208,0
0,25,20,0,1311972658,0,1,186,0,4,4,256,0
0,20,19,0,1311968332,0,1,50,0,4,4,353,0
0,12,17,0,1311961364,0,1,93,0,4,4,207,0
0,6,16,0,1311956621,0,1,58,0,4,4,229,0
0,36,14,0,1311951113,0,1,70,0,4,4,346,0
0,56,12,0,1311942810,0,1,84,0,4,4,239,0
0,25,12,0,1311941575,0,1,75,0,4,4,225,0
0,64,02,0,1311907126,0,1,79,0,4,4,115,0
0,62,21,0,1311889283,0,1,94,0,4,3,181,0
0,14,21,0,1311888898,0,1,62,0,4,3,174,0
0,36,20,0,1311884516,0,1,75,0,4,3,301,0
1,37,19,0,1311881142,0,0,74,0,2,3,244,0
